award_id,dollars_obligated,awarding_agency_name,recipient_duns,recipient_name,contract_pricing_code,contract_pricing,naics_code,naics_description,extent_competed,solicitation_procedures,awarding_agency_abbr
11,145437206.4,DEPARTMENT OF EDUCATION (ED),16242890,NAVIENT CORPORATION,J,FIRM FIXED PRICE,522390,OTHER ACTIVITIES RELATED TO CREDIT INTERMEDIATION,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,ED
75N93019F00013,12094.08,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),195823570,"AGILENT TECHNOLOGIES, INC.",J,FIRM FIXED PRICE,334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,HHS
47PD0419C0001,7540,GENERAL SERVICES ADMINISTRATION (GSA),175107346,"AVIMAN MANAGEMENT, L.L.C.",J,FIRM FIXED PRICE,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,NOT COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,GSA
72061719C00001,889291,AGENCY FOR INTERNATIONAL DEVELOPMENT (USAID),968070669,SOCHA LLC,J,FIRM FIXED PRICE,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,USAID
15B11919PUC110004,15750,DEPARTMENT OF JUSTICE (DOJ),70583984,"VANGUARD MANUFACTURING, INC",J,FIRM FIXED PRICE,314910,TEXTILE BAG AND CANVAS MILLS,COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,DOJ
15DDL518P00000039,8844.88,DEPARTMENT OF JUSTICE (DOJ),195823570,"AGILENT TECHNOLOGIES, INC.",J,FIRM FIXED PRICE,334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,DOJ
15B20418FTP410001,380236.69,DEPARTMENT OF JUSTICE (DOJ),6971618,ATLANTIC CITY ELECTRIC COMPANY,J,FIRM FIXED PRICE,221112,FOSSIL FUEL ELECTRIC POWER GENERATION,NOT AVAILABLE FOR COMPETITION,ONLY ONE SOURCE,DOJ
GS07F023AA,0,GENERAL SERVICES ADMINISTRATION (GSA),27800528,FIRST STATE MANUFACTURING INC.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,811310,COMMERCIAL AND INDUSTRIAL MACHINERY AND EQUIPMENT (EXCEPT AUTOMOTIVE AND ELECTRONIC) REPAIR AND MAINTENANCE,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,GSA
EDFSA09D0015,200511082.3,DEPARTMENT OF EDUCATION (ED),16242890,NAVIENT CORPORATION,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,522390,OTHER ACTIVITIES RELATED TO CREDIT INTERMEDIATION,FULL AND OPEN COMPETITION,TWO STEP,ED
15DDL518P00000021,7638,DEPARTMENT OF JUSTICE (DOJ),195823570,"AGILENT TECHNOLOGIES, INC.",J,FIRM FIXED PRICE,334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,DOJ
15DDL719P00000001,4235.5,DEPARTMENT OF JUSTICE (DOJ),195823570,"AGILENT TECHNOLOGIES, INC.",J,FIRM FIXED PRICE,334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,NOT COMPETED,ONLY ONE SOURCE,DOJ
VA25114J3109,78915.39,DEPARTMENT OF VETERANS AFFAIRS (VA),51154354,"ADVANT-EDGE SOLUTIONS OF MIDDLE ATLANTIC, INC.",J,FIRM FIXED PRICE,562211,HAZARDOUS WASTE TREATMENT AND DISPOSAL,COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,VA
GS07F023AA,0,GENERAL SERVICES ADMINISTRATION (GSA),27800528,FIRST STATE MANUFACTURING INC.,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,811310,COMMERCIAL AND INDUSTRIAL MACHINERY AND EQUIPMENT (EXCEPT AUTOMOTIVE AND ELECTRONIC) REPAIR AND MAINTENANCE,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,GSA
15M01518PD1500005,781.2,DEPARTMENT OF JUSTICE (DOJ),809856008,"TRANSPORTATION, DELAWARE DEPARTMENT OF",J,FIRM FIXED PRICE,488490,OTHER SUPPORT ACTIVITIES FOR ROAD TRANSPORTATION,NOT COMPETED,ONLY ONE SOURCE,DOJ
36C24419P0105,11172.29,DEPARTMENT OF VETERANS AFFAIRS (VA),797138570,"INDEPENDENCE PROSTHETICS-ORTHOTICS, INC.",J,FIRM FIXED PRICE,339113,SURGICAL APPLIANCE AND SUPPLIES MANUFACTURING,NOT COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,VA
36,39782.31,ENVIRONMENTAL PROTECTION AGENCY (EPA),197020662,"GUARDIAN ENVIRONMENTAL SERVICES COMPANY, INC.",Y,TIME AND MATERIALS,562910,REMEDIATION SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,EPA
47,1650000,ENVIRONMENTAL PROTECTION AGENCY (EPA),197020662,"GUARDIAN ENVIRONMENTAL SERVICES COMPANY, INC.",Y,TIME AND MATERIALS,562910,REMEDIATION SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,EPA
2031JW18F00210,197904,DEPARTMENT OF THE TREASURY (TREAS),167260889,"EMENTUM, INC.",J,FIRM FIXED PRICE,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,TREAS
70LGLY18FGLB00385,21590,DEPARTMENT OF HOMELAND SECURITY (DHS),80742040,SUNONE INCOME PROPERTIES,J,FIRM FIXED PRICE,721110,HOTELS (EXCEPT CASINO HOTELS) AND MOTELS,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,DHS
EPG18H01441,26099.64,ENVIRONMENTAL PROTECTION AGENCY (EPA),195823570,"AGILENT TECHNOLOGIES, INC.",J,FIRM FIXED PRICE,334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,EPA
HHSN275201800005U,12797.04,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),195823570,"AGILENT TECHNOLOGIES, INC.",J,FIRM FIXED PRICE,334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,HHS
2033H619F00046,92333.58,DEPARTMENT OF THE TREASURY (TREAS),167260889,"EMENTUM, INC.",J,FIRM FIXED PRICE,541618,OTHER MANAGEMENT CONSULTING SERVICES,COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,TREAS
HHSN269201700020C,309668.91,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),195823570,"AGILENT TECHNOLOGIES, INC.",J,FIRM FIXED PRICE,334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,HHS
VA26315C0014,82884,DEPARTMENT OF VETERANS AFFAIRS (VA),51154354,"ADVANT-EDGE SOLUTIONS OF MIDDLE ATLANTIC, INC.",J,FIRM FIXED PRICE,562211,HAZARDOUS WASTE TREATMENT AND DISPOSAL,COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,VA
15JA1518P00000039,24701.7,DEPARTMENT OF JUSTICE (DOJ),64363559,"BAYSHORE TRANSPORTATION SYSTEM, INC.",J,FIRM FIXED PRICE,484210,USED HOUSEHOLD AND OFFICE GOODS MOVING,COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,DOJ
75N91019P00021,11890.8,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),195823570,"AGILENT TECHNOLOGIES, INC.",J,FIRM FIXED PRICE,811219,OTHER ELECTRONIC AND PRECISION EQUIPMENT REPAIR AND MAINTENANCE,NOT COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,HHS
75N92019P00005,84588.4,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),195823570,"AGILENT TECHNOLOGIES, INC.",J,FIRM FIXED PRICE,511210,SOFTWARE PUBLISHERS,NOT COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,HHS
DJM17D15P0010,3075,DEPARTMENT OF JUSTICE (DOJ),809856008,"TRANSPORTATION, DELAWARE DEPARTMENT OF",J,FIRM FIXED PRICE,488490,OTHER SUPPORT ACTIVITIES FOR ROAD TRANSPORTATION,NOT COMPETED,ONLY ONE SOURCE,DOJ
FTC14G4167,39196.47,FEDERAL TRADE COMMISSION (FTC),962331745,DLT FEDERAL BUSINESS SYSTEMS CORPORATION,J,FIRM FIXED PRICE,334111,ELECTRONIC COMPUTER MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,FTC
47QRAA19D0005,0,GENERAL SERVICES ADMINISTRATION (GSA),79258470,KIMBLES AVIATION LOGISTICAL SERVICES INC,K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,541614,"PROCESS, PHYSICAL DISTRIBUTION, AND LOGISTICS CONSULTING SERVICES",FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,GSA
47QTCA19D001M,0,GENERAL SERVICES ADMINISTRATION (GSA),80179659,"ARIES SECURITY, LLC",J,FIRM FIXED PRICE,511210,SOFTWARE PUBLISHERS,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,GSA
47QTCA19D001M,0,GENERAL SERVICES ADMINISTRATION (GSA),80179659,"ARIES SECURITY, LLC",J,FIRM FIXED PRICE,511210,SOFTWARE PUBLISHERS,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,GSA
36C24418C0014,343424.47,DEPARTMENT OF VETERANS AFFAIRS (VA),75517474,"BLOOD BANK OF DELMARVA, INC.",J,FIRM FIXED PRICE,621991,BLOOD AND ORGAN BANKS,NOT COMPETED,ONLY ONE SOURCE,VA
V797D40003,0,DEPARTMENT OF VETERANS AFFAIRS (VA),782540215,"MARLEX PHARMACEUTICALS, INC.",K,FIXED PRICE WITH ECONOMIC PRICE ADJUSTMENT,325412,PHARMACEUTICAL PREPARATION MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,VA
IND16PC00105,999845,DEPARTMENT OF THE INTERIOR (DOI),71744143,EM PHOTONICS INC,J,FIRM FIXED PRICE,541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,NEGOTIATED PROPOSAL/QUOTE,DOI
DJM17D15P0010,3075,DEPARTMENT OF JUSTICE (DOJ),809856008,"TRANSPORTATION, DELAWARE DEPARTMENT OF",J,FIRM FIXED PRICE,488490,OTHER SUPPORT ACTIVITIES FOR ROAD TRANSPORTATION,NOT COMPETED,ONLY ONE SOURCE,DOJ
INF17PX01605,27241,DEPARTMENT OF THE INTERIOR (DOI),191124648,FIRST CLASS HEATING & AIR CONDITION,J,FIRM FIXED PRICE,238220,"PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS",NOT COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,DOI
15DDL418F00000009,4074.3,DEPARTMENT OF JUSTICE (DOJ),195823570,"AGILENT TECHNOLOGIES, INC.",J,FIRM FIXED PRICE,334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,DOJ
16PBGC18F0043,115180.35,PENSION BENEFIT GUARANTY CORPORATION (DOL),58255477,DATATECH ENTERPRISES INCORPORATED,J,FIRM FIXED PRICE,541512,COMPUTER SYSTEMS DESIGN SERVICES,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,DOL
36C24418F4561,12900,DEPARTMENT OF VETERANS AFFAIRS (VA),627883007,ACCESS4U INC.,J,FIRM FIXED PRICE,339113,SURGICAL APPLIANCE AND SUPPLIES MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,VA
36C24418N9222,113271.25,DEPARTMENT OF VETERANS AFFAIRS (VA),67587361,MID ATLANTIC CARE LLC,J,FIRM FIXED PRICE,621910,AMBULANCE SERVICES,COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,VA
36C24418C0264,83700,DEPARTMENT OF VETERANS AFFAIRS (VA),197020662,"GUARDIAN ENVIRONMENTAL SERVICES COMPANY, INC.",J,FIRM FIXED PRICE,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,SEALED BID,VA
15F06719P0000257,5970.08,DEPARTMENT OF JUSTICE (DOJ),195823570,"AGILENT TECHNOLOGIES, INC.",J,FIRM FIXED PRICE,334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,NOT COMPETED,ONLY ONE SOURCE,DOJ
75N94019P00034,11661.36,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),195823570,"AGILENT TECHNOLOGIES, INC.",J,FIRM FIXED PRICE,811219,OTHER ELECTRONIC AND PRECISION EQUIPMENT REPAIR AND MAINTENANCE,NOT COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,HHS
68HE0218F0384,325000,ENVIRONMENTAL PROTECTION AGENCY (EPA),197020662,"GUARDIAN ENVIRONMENTAL SERVICES COMPANY, INC.",Y,TIME AND MATERIALS,562910,REMEDIATION SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,EPA
1605DC18C0008,1329456.27,DEPARTMENT OF LABOR (DOL),849956883,FRONTIER TECHNOLOGIES INC,J,FIRM FIXED PRICE,541519,OTHER COMPUTER RELATED SERVICES,COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,DOL
124M5519F0002,7465.08,DEPARTMENT OF AGRICULTURE (USDA),195823570,"AGILENT TECHNOLOGIES, INC.",J,FIRM FIXED PRICE,334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,USDA
15JA1519P00000005,1800,DEPARTMENT OF JUSTICE (DOJ),859655180,DLS DISCOVERY LLC,J,FIRM FIXED PRICE,541110,OFFICES OF LAWYERS,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOJ
70Z08518P30226B00,34856,DEPARTMENT OF HOMELAND SECURITY (DHS),807372008,TIMKEN GEARS & SERVICES INC.,J,FIRM FIXED PRICE,333612,"SPEED CHANGER, INDUSTRIAL HIGH-SPEED DRIVE, AND GEAR MANUFACTURING",COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,DHS
36C24419P0126,24200,DEPARTMENT OF VETERANS AFFAIRS (VA),69053171,"WAYMAN FIRE PROTECTION, INC",J,FIRM FIXED PRICE,561621,SECURITY SYSTEMS SERVICES (EXCEPT LOCKSMITHS),COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,VA
75N91019K00018,19739.64,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),195823570,"AGILENT TECHNOLOGIES, INC.",J,FIRM FIXED PRICE,811219,OTHER ELECTRONIC AND PRECISION EQUIPMENT REPAIR AND MAINTENANCE,NOT COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,HHS
140D8019F0243,189102.08,DEPARTMENT OF THE INTERIOR (DOI),4792719,SUMMIT AVIATION INC,J,FIRM FIXED PRICE,488190,OTHER SUPPORT ACTIVITIES FOR AIR TRANSPORTATION,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOI
140D8019F0244,75448.85,DEPARTMENT OF THE INTERIOR (DOI),4792719,SUMMIT AVIATION INC,J,FIRM FIXED PRICE,488190,OTHER SUPPORT ACTIVITIES FOR AIR TRANSPORTATION,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOI
140D8019F0245,100870.55,DEPARTMENT OF THE INTERIOR (DOI),4792719,SUMMIT AVIATION INC,J,FIRM FIXED PRICE,488190,OTHER SUPPORT ACTIVITIES FOR AIR TRANSPORTATION,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOI
47PD0418C0011,16139.5,GENERAL SERVICES ADMINISTRATION (GSA),175107346,"AVIMAN MANAGEMENT, L.L.C.",J,FIRM FIXED PRICE,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,NOT COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,GSA
TFSAARCBPA17002,0,DEPARTMENT OF THE TREASURY (TREAS),167260889,"EMENTUM, INC.",J,FIRM FIXED PRICE,541618,OTHER MANAGEMENT CONSULTING SERVICES,,,TREAS
STC10015D0001,0,DEPARTMENT OF STATE (DOS),6918718,AMERICAN LIFE INSURANCE COMPANY,J,FIRM FIXED PRICE,524114,DIRECT HEALTH AND MEDICAL INSURANCE CARRIERS,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOS
NNX16CG15C,749931,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),71744143,EM PHOTONICS INC,J,FIRM FIXED PRICE,541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,NEGOTIATED PROPOSAL/QUOTE,NASA
12619718P0019,16383.03,DEPARTMENT OF AGRICULTURE (USDA),195823570,"AGILENT TECHNOLOGIES, INC.",J,FIRM FIXED PRICE,811219,OTHER ELECTRONIC AND PRECISION EQUIPMENT REPAIR AND MAINTENANCE,NOT COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,USDA
15DDL518P00000012,2733.99,DEPARTMENT OF JUSTICE (DOJ),195823570,"AGILENT TECHNOLOGIES, INC.",J,FIRM FIXED PRICE,334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,DOJ
47QMCD19PL013,10483.25,GENERAL SERVICES ADMINISTRATION (GSA),11037322,AUTOMOTIVE SERVICES INC,J,FIRM FIXED PRICE,811121,"AUTOMOTIVE BODY, PAINT, AND INTERIOR REPAIR AND MAINTENANCE",COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,GSA
47,1750000,ENVIRONMENTAL PROTECTION AGENCY (EPA),197020662,"GUARDIAN ENVIRONMENTAL SERVICES COMPANY, INC.",Y,TIME AND MATERIALS,562910,REMEDIATION SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,EPA
140D8019F0252,38224.92,DEPARTMENT OF THE INTERIOR (DOI),4792719,SUMMIT AVIATION INC,J,FIRM FIXED PRICE,488190,OTHER SUPPORT ACTIVITIES FOR AIR TRANSPORTATION,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOI
75N93019F00068,18389.8,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),56339393,LAB PRODUCTS INC,J,FIRM FIXED PRICE,333999,ALL OTHER MISCELLANEOUS GENERAL PURPOSE MACHINERY MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,HHS
HHSN273201800003U,23160.96,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),195823570,"AGILENT TECHNOLOGIES, INC.",J,FIRM FIXED PRICE,334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,HHS
VA24417J6336,77855.67,DEPARTMENT OF VETERANS AFFAIRS (VA),11038254,"HY-POINT DAIRY FARMS, INC.",J,FIRM FIXED PRICE,311511,FLUID MILK MANUFACTURING,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,VA
GS35F0452N,0,GENERAL SERVICES ADMINISTRATION (GSA),849956883,FRONTIER TECHNOLOGIES INC.,J,FIRM FIXED PRICE,541519,OTHER COMPUTER RELATED SERVICES,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,GSA
36C24518D0006,0,DEPARTMENT OF VETERANS AFFAIRS (VA),197020662,"GUARDIAN ENVIRONMENTAL SERVICES COMPANY, INC.",J,FIRM FIXED PRICE,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,NEGOTIATED PROPOSAL/QUOTE,VA
75D30118D01405,12570681.6,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),876516568,ASTRAZENECA PHARMACEUTICALS LP,J,FIRM FIXED PRICE,325412,PHARMACEUTICAL PREPARATION MANUFACTURING,NOT COMPETED,ONLY ONE SOURCE,HHS
70LGLY19PGLB00022,40260,DEPARTMENT OF HOMELAND SECURITY (DHS),80742040,SUNONE INCOME PROPERTIES,J,FIRM FIXED PRICE,721110,HOTELS (EXCEPT CASINO HOTELS) AND MOTELS,COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,DHS
75N95D19P00026,17852.4,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),195823570,"AGILENT TECHNOLOGIES, INC.",J,FIRM FIXED PRICE,811219,OTHER ELECTRONIC AND PRECISION EQUIPMENT REPAIR AND MAINTENANCE,COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,HHS
140D8019F0253,390705.08,DEPARTMENT OF THE INTERIOR (DOI),4792719,SUMMIT AVIATION INC,J,FIRM FIXED PRICE,488190,OTHER SUPPORT ACTIVITIES FOR AIR TRANSPORTATION,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOI
140D8019F0257,6772.82,DEPARTMENT OF THE INTERIOR (DOI),4792719,SUMMIT AVIATION INC,J,FIRM FIXED PRICE,488190,OTHER SUPPORT ACTIVITIES FOR AIR TRANSPORTATION,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOI
36C24519F0069,10845.31,DEPARTMENT OF VETERANS AFFAIRS (VA),9420485,"CONECTIV, INC.",J,FIRM FIXED PRICE,221122,ELECTRIC POWER DISTRIBUTION,NOT AVAILABLE FOR COMPETITION,ONLY ONE SOURCE,VA
36C24519F0070,5104.97,DEPARTMENT OF VETERANS AFFAIRS (VA),41952581,CHESAPEAKE UTILITIES CORPORATION,J,FIRM FIXED PRICE,221210,NATURAL GAS DISTRIBUTION,NOT AVAILABLE FOR COMPETITION,ONLY ONE SOURCE,VA
36C24519F0124,1969.76,DEPARTMENT OF VETERANS AFFAIRS (VA),41952581,CHESAPEAKE UTILITIES CORPORATION,J,FIRM FIXED PRICE,221210,NATURAL GAS DISTRIBUTION,NOT AVAILABLE FOR COMPETITION,ONLY ONE SOURCE,VA
693C7319C000002,1086329.45,DEPARTMENT OF TRANSPORTATION (DOT),159062012,"MOUNTAIN CONSULTING, INC.",J,FIRM FIXED PRICE,237310,"HIGHWAY, STREET, AND BRIDGE CONSTRUCTION",NOT AVAILABLE FOR COMPETITION,ONLY ONE SOURCE,DOT
75N93018P01403,35151,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),195823570,"AGILENT TECHNOLOGIES, INC.",J,FIRM FIXED PRICE,325414,BIOLOGICAL PRODUCT (EXCEPT DIAGNOSTIC) MANUFACTURING,COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,HHS
68HERD19F0018,22633.1,ENVIRONMENTAL PROTECTION AGENCY (EPA),195823570,"AGILENT TECHNOLOGIES, INC.",J,FIRM FIXED PRICE,334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,EPA
75N90019F00022,31076.69,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),195823570,"AGILENT TECHNOLOGIES, INC.",J,FIRM FIXED PRICE,334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,HHS
HHSD2002011420700004,1339667.27,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),928711266,"HEALTH CORE, INC.",J,FIRM FIXED PRICE,541711,RESEARCH AND DEVELOPMENT IN BIOTECHNOLOGY,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,HHS
VA24514C0099,2648212,DEPARTMENT OF VETERANS AFFAIRS (VA),51154354,"ADVANT-EDGE SOLUTIONS OF MIDDLE ATLANTIC, INC.",J,FIRM FIXED PRICE,562211,HAZARDOUS WASTE TREATMENT AND DISPOSAL,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,NEGOTIATED PROPOSAL/QUOTE,VA
140G0118P0268,372606.86,DEPARTMENT OF THE INTERIOR (DOI),59007500,UNIVERSITY OF DELAWARE,J,FIRM FIXED PRICE,483114,COASTAL AND GREAT LAKES PASSENGER TRANSPORTATION,NOT COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,DOI
123JL019F0002,5185.2,DEPARTMENT OF AGRICULTURE (USDA),195823570,"AGILENT TECHNOLOGIES, INC.",J,FIRM FIXED PRICE,334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,USDA
36C26319N0355,12839.25,DEPARTMENT OF VETERANS AFFAIRS (VA),143635477,"ARACENT HEALTHCARE, LLC",J,FIRM FIXED PRICE,339113,SURGICAL APPLIANCE AND SUPPLIES MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,VA
75D30119F03733,3273.42,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),195823570,"AGILENT TECHNOLOGIES, INC.",J,FIRM FIXED PRICE,334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,HHS
HHSN272201800035U,10021.44,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),195823570,"AGILENT TECHNOLOGIES, INC.",J,FIRM FIXED PRICE,334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,HHS
IND15PC00187,406650.43,DEPARTMENT OF THE INTERIOR (DOI),59007500,UNIVERSITY OF DELAWARE,J,FIRM FIXED PRICE,541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOI
